,p-value,chi-square value,digit-count
0,0.5885179015240075,8.41346885461065,"[414770, 169588, 93760, 58649, 40819, 29675, 22598, 17916, 14543, 12010, 125672]"
1,0.9003600101355483,4.8595568997507925,"[414815, 170259, 92887, 58992, 40663, 29793, 22760, 18067, 14359, 12047, 125358]"
2,0.9250946469241434,4.444151379939971,"[415216, 169991, 93384, 58644, 40565, 29775, 22671, 17902, 14508, 12106, 125238]"
3,0.19963808114627168,13.449025909322806,"[414850, 170396, 93087, 59402, 40757, 29652, 22730, 17851, 14617, 11980, 124678]"
4,0.5071074009891857,9.265482561546829,"[414599, 170386, 92991, 58738, 41013, 29758, 22795, 18024, 14327, 11881, 125488]"
5,0.8957190965193158,4.931309261566767,"[414955, 169595, 93164, 58722, 40690, 29760, 22806, 18110, 14491, 11882, 125825]"
6,0.6019297753339575,8.275667096865059,"[414931, 170039, 93209, 59044, 40555, 29859, 22608, 17688, 14693, 12053, 125321]"
7,0.7867490145719208,6.330782473900602,"[414544, 169731, 93131, 58755, 40779, 29719, 22792, 17935, 14481, 12158, 125975]"
8,0.42295575790628126,10.20197460019888,"[414805, 169981, 93092, 58847, 40883, 29871, 22974, 18083, 14323, 11855, 125286]"
9,0.05594470666653362,17.94230506923532,"[414924, 169785, 92672, 58553, 40939, 29862, 22871, 17618, 14455, 12051, 126270]"
10,0.6726482223925587,7.550525651240009,"[414962, 169424, 93212, 59191, 40452, 30015, 22720, 17856, 14471, 12069, 125628]"
11,0.8595398905845932,5.445020904415834,"[414848, 170188, 93268, 58681, 40456, 29943, 22749, 18000, 14513, 11844, 125510]"
12,0.6853787645515886,7.419059769974871,"[415489, 169556, 92985, 58929, 40682, 29661, 22633, 17998, 14620, 12176, 125271]"
13,0.17191146274243718,14.02374092472294,"[415492, 170121, 93511, 58680, 40480, 29880, 22927, 17839, 14269, 11930, 124871]"
14,0.22810470425477525,12.921311867300236,"[415335, 170127, 93204, 58933, 40591, 29756, 22781, 17651, 14717, 12074, 124831]"
15,0.7644740530872532,6.579306061314116,"[414578, 169732, 93464, 58717, 40579, 29749, 22714, 18089, 14462, 12112, 125804]"
16,0.9940028463393722,2.2534330503126068,"[414806, 169987, 93318, 58926, 40599, 29588, 22702, 17857, 14509, 12032, 125676]"
17,0.2346404620589151,12.807401897335003,"[414800, 169552, 93320, 59121, 40430, 29662, 22728, 17955, 14557, 11712, 126163]"
18,0.9032711626212714,4.813687919034544,"[415254, 170334, 92686, 59035, 40578, 29708, 22745, 17996, 14495, 11903, 125266]"
19,0.16044618934002763,14.283556033607486,"[414389, 170133, 93013, 58797, 41151, 29986, 22963, 17897, 14473, 11836, 125362]"
20,0.23120261502987305,12.86701325296031,"[414694, 170537, 92598, 59168, 40793, 29841, 22720, 18026, 14266, 11860, 125497]"
21,0.5616958421643642,8.690609929392295,"[415291, 169894, 92827, 59150, 40595, 29863, 22939, 17779, 14468, 12095, 125099]"
22,0.06530554580301273,17.433492191514176,"[415812, 169586, 93101, 58944, 40518, 29512, 22487, 17653, 14707, 11795, 125885]"
23,0.17432567392281428,13.970843751240292,"[415154, 170614, 93098, 58386, 40469, 29973, 22635, 18127, 14483, 11982, 125079]"
24,0.5521956343169808,8.789448158685184,"[414536, 170281, 93239, 58759, 40701, 29386, 22772, 17965, 14400, 11990, 125971]"
25,0.23952982832190073,12.723752936834124,"[414003, 170309, 93589, 59039, 40602, 29893, 22795, 18060, 14508, 12148, 125054]"
26,0.12848655222619043,15.099208133948217,"[414756, 169779, 93283, 59352, 40900, 29579, 22756, 17866, 14439, 11668, 125622]"
27,0.9296518970458528,4.359945474862549,"[415333, 169469, 92941, 58829, 40573, 29890, 22633, 17966, 14602, 11964, 125800]"
28,0.8937926725159814,4.960625775226048,"[414737, 170205, 93127, 58876, 40874, 29864, 22550, 17854, 14583, 12011, 125319]"
29,0.1626476018224512,14.232515450370638,"[416206, 169353, 93035, 58537, 40419, 30045, 22842, 17889, 14378, 12032, 125264]"
30,0.8990963874891761,4.8792563055849785,"[414769, 170684, 92882, 58765, 40640, 29686, 22682, 17933, 14514, 12019, 125426]"
31,0.5470806247399258,8.842842703579663,"[414727, 169986, 93397, 59291, 40441, 29913, 22770, 18024, 14435, 11996, 125020]"
