,p-value,chi-square value,digit-count
0,0.9304323797769304,36.079077076402974,"[4150672, 1699898, 930823, 589921, 405746, 297474, 227339, 178458, 145280, 120044, 100610, 85713, 73672, 64261, 56493, 50271, 44707, 39979, 36143, 32729, 29603, 27255, 24950, 23190, 21105, 19985, 18446, 17235, 15834, 14951, 13884, 13241, 12646, 11847, 11047, 10461, 9943, 9474, 9089, 8614, 8133, 7875, 7509, 7181, 6796, 6502, 6139, 5963, 5688, 5594, 279587]"
1,0.6849430685017508,44.709982669457716,"[4150562, 1700218, 932657, 588694, 405790, 296463, 226965, 179385, 144895, 119623, 100661, 85466, 73728, 64572, 56167, 50027, 44577, 40133, 35956, 33056, 30053, 27297, 25057, 23260, 21260, 19913, 18247, 17118, 15909, 15122, 14105, 13211, 12533, 11973, 11371, 10650, 9826, 9375, 8933, 8575, 8105, 7720, 7518, 7167, 6889, 6539, 6204, 5979, 5796, 5552, 279148]"
2,0.17851922522641728,59.04684218932041,"[4154432, 1697998, 929298, 588979, 406495, 297377, 226627, 179052, 144855, 120034, 100546, 86233, 73500, 64317, 56598, 50502, 44591, 40064, 36153, 32755, 29668, 27350, 25331, 23076, 21328, 19674, 18313, 17146, 16077, 14904, 13790, 13204, 12307, 11742, 11296, 10629, 10058, 9310, 9008, 8454, 8086, 7788, 7500, 7213, 6603, 6445, 6271, 6080, 5749, 5498, 279696]"
3,0.2197461776886226,57.40824042752767,"[4151822, 1699203, 931659, 588972, 406606, 298223, 226979, 178418, 145048, 119106, 100001, 85656, 74068, 63917, 56823, 49916, 44395, 39968, 36196, 32672, 29568, 27272, 24765, 22991, 21387, 19969, 18479, 17176, 16079, 15111, 13882, 13324, 12533, 11900, 11105, 10492, 9947, 9512, 8941, 8697, 8086, 7955, 7703, 7068, 6785, 6551, 6242, 6189, 5771, 5585, 279287]"
4,0.46175561599456305,50.293718676921245,"[4150109, 1700589, 929710, 589057, 406897, 297341, 227958, 179125, 145018, 119830, 100953, 85115, 74025, 63850, 56548, 50030, 44532, 40078, 35869, 32565, 29838, 27491, 25321, 23013, 21119, 19765, 18497, 17184, 15827, 15184, 14161, 13248, 12583, 11842, 11041, 10424, 10039, 9369, 8984, 8667, 8214, 7648, 7486, 7060, 6659, 6403, 6236, 5866, 5750, 5604, 280278]"
5,0.8000086450077145,41.44893814192951,"[4151051, 1699668, 929733, 588800, 406587, 297519, 227511, 179777, 144854, 119719, 100786, 85484, 74018, 64176, 56611, 49933, 44598, 40323, 36054, 32663, 29889, 27215, 25070, 23222, 21350, 19884, 18355, 17282, 16116, 15024, 14034, 13126, 12353, 11707, 11252, 10667, 9964, 9517, 8918, 8588, 8038, 7844, 7359, 7007, 6684, 6592, 6060, 6021, 5620, 5645, 279732]"
6,0.9452804011606788,35.11090779912561,"[4150698, 1698714, 930349, 589882, 405886, 298238, 227075, 178939, 144733, 119714, 100425, 85321, 73564, 64201, 56325, 50024, 44606, 39855, 36199, 32725, 30071, 27425, 25024, 23162, 21717, 19843, 18475, 17348, 16109, 15164, 13907, 13246, 12434, 11681, 11179, 10476, 10097, 9574, 9133, 8531, 8132, 7858, 7467, 7071, 6760, 6539, 6214, 5935, 5842, 5634, 280479]"
7,0.2673374482544614,55.754759622390715,"[4152647, 1698153, 931399, 587635, 406347, 297063, 227817, 179845, 145584, 119485, 99923, 85516, 73331, 64396, 56114, 50273, 44736, 39702, 35993, 32935, 29445, 27366, 25430, 23121, 21392, 19717, 18192, 17145, 15916, 15053, 14153, 13359, 12464, 11898, 11066, 10540, 9906, 9646, 8940, 8606, 8122, 7842, 7581, 7089, 6863, 6491, 6190, 5944, 5789, 5455, 280385]"
8,0.6660082416279773,45.2008226367519,"[4149542, 1698463, 932010, 589515, 406283, 297385, 227431, 178982, 144796, 119789, 99783, 85398, 73797, 64367, 56807, 50345, 44567, 40141, 36259, 32789, 30222, 27173, 25105, 23276, 21177, 19655, 18488, 17164, 15917, 15001, 13925, 13355, 12633, 11743, 11178, 10556, 9940, 9600, 8996, 8737, 8312, 7796, 7461, 7195, 6773, 6339, 6299, 5965, 5697, 5563, 280310]"
9,0.59466935578423,46.99595016246552,"[4151558, 1697958, 930326, 589904, 406073, 297270, 227053, 179858, 144695, 119081, 100184, 85726, 74222, 64433, 56115, 50089, 44840, 39835, 35999, 32562, 29797, 27705, 25046, 23334, 21217, 19713, 18593, 17050, 16032, 15089, 14150, 13238, 12519, 11877, 11009, 10522, 10054, 9448, 9155, 8534, 8303, 7738, 7569, 7118, 6795, 6619, 6250, 5973, 5880, 5506, 280386]"
