,p-value,chi-square value,digit-count
0,0.3492195950460292,53.279624175299695,"[415367, 169685, 93214, 58820, 40796, 29529, 22433, 17941, 14596, 12153, 10091, 8641, 7424, 6435, 5691, 4913, 4435, 4031, 3612, 3347, 3007, 2746, 2496, 2236, 2161, 1992, 1843, 1662, 1542, 1500, 1305, 1282, 1253, 1194, 1123, 1125, 1003, 943, 896, 887, 817, 747, 696, 697, 635, 651, 635, 601, 516, 537, 28118]"
1,0.4932543001365761,49.50290669631987,"[414897, 169540, 93313, 58958, 40594, 29562, 22968, 17784, 14372, 12024, 10097, 8713, 7360, 6461, 5515, 5098, 4606, 3958, 3597, 3328, 2958, 2749, 2501, 2276, 2160, 2071, 1817, 1732, 1625, 1548, 1361, 1307, 1254, 1130, 1087, 1058, 958, 994, 949, 847, 810, 768, 760, 672, 725, 638, 612, 591, 560, 534, 28203]"
2,0.9187406555598233,36.74463048607808,"[415121, 170090, 92667, 59103, 40609, 29852, 22638, 18081, 14460, 11924, 10085, 8526, 7348, 6442, 5697, 4953, 4425, 4053, 3598, 3278, 2956, 2693, 2531, 2380, 2150, 1957, 1772, 1693, 1559, 1488, 1433, 1254, 1321, 1198, 1111, 1049, 988, 933, 874, 885, 834, 782, 722, 748, 681, 604, 613, 617, 619, 560, 28045]"
3,0.3830489905943609,52.34580180990226,"[415211, 170508, 92730, 58909, 40243, 29458, 22761, 17722, 14576, 12089, 10102, 8636, 7252, 6534, 5715, 4976, 4428, 4035, 3513, 3306, 3069, 2719, 2456, 2273, 2228, 1954, 1878, 1631, 1589, 1503, 1428, 1342, 1270, 1216, 1121, 1077, 1010, 1004, 919, 846, 807, 770, 740, 692, 659, 682, 625, 618, 605, 602, 27963]"
4,0.9304830330393984,36.07603258897624,"[415165, 170084, 92894, 58838, 40724, 29884, 22643, 18055, 14586, 11977, 10059, 8495, 7320, 6434, 5635, 5025, 4503, 3895, 3566, 3241, 2968, 2658, 2519, 2301, 2038, 2038, 1860, 1735, 1686, 1529, 1423, 1361, 1198, 1184, 1152, 1055, 964, 983, 883, 844, 812, 807, 734, 713, 676, 658, 617, 595, 598, 593, 27795]"
5,0.5089982998356308,49.11146085806147,"[415727, 169536, 92585, 59339, 40547, 30014, 22727, 17655, 14446, 11954, 10158, 8522, 7363, 6513, 5585, 5056, 4435, 4006, 3600, 3110, 2939, 2779, 2475, 2397, 2136, 1929, 1826, 1706, 1551, 1556, 1454, 1343, 1288, 1198, 1135, 1029, 1011, 972, 912, 872, 824, 810, 767, 674, 653, 646, 614, 604, 577, 553, 27892]"
6,0.7136194670179907,43.9487930089516,"[415052, 170120, 93154, 58609, 40412, 29595, 22718, 17944, 14625, 12042, 10136, 8545, 7243, 6481, 5583, 5018, 4507, 3967, 3576, 3302, 2918, 2657, 2518, 2318, 2170, 1901, 1923, 1742, 1601, 1543, 1398, 1305, 1255, 1191, 1068, 1047, 1016, 975, 903, 834, 847, 837, 742, 778, 679, 699, 606, 596, 579, 542, 28183]"
7,0.6658276972882813,45.205464902896466,"[415672, 169942, 92945, 58739, 40795, 29431, 22779, 18040, 14506, 12098, 10075, 8349, 7237, 6364, 5725, 4978, 4434, 4105, 3560, 3237, 3084, 2798, 2479, 2332, 2114, 1979, 1904, 1723, 1597, 1461, 1465, 1311, 1194, 1181, 1082, 1056, 1001, 928, 910, 850, 826, 774, 739, 725, 653, 666, 665, 624, 583, 542, 27743]"
8,0.3181658689667104,54.176476378106194,"[415278, 170209, 93048, 58803, 40724, 29797, 22631, 18128, 14472, 12001, 9994, 8568, 7313, 6446, 5443, 4858, 4416, 3881, 3511, 3288, 2970, 2619, 2549, 2295, 2173, 1988, 1834, 1667, 1628, 1467, 1387, 1362, 1276, 1182, 1166, 1028, 952, 941, 897, 868, 864, 786, 793, 752, 644, 685, 650, 606, 592, 587, 27983]"
9,0.9865953113002309,30.5007935678487,"[414956, 169931, 93093, 58683, 40727, 29737, 22897, 17993, 14474, 12018, 9947, 8572, 7416, 6434, 5612, 4957, 4455, 4002, 3620, 3225, 2970, 2751, 2488, 2364, 2130, 1916, 1864, 1669, 1616, 1493, 1439, 1318, 1192, 1165, 1149, 1035, 981, 951, 940, 851, 834, 800, 717, 755, 700, 651, 605, 626, 525, 554, 28202]"
