,p-value,chi-square value,digit-count
0,0.10787520213521351,62.65862416817688,"[414754, 169423, 93812, 58848, 40750, 29842, 22917, 18076, 14401, 11955, 10054, 8621, 7140, 6595, 5718, 5040, 4456, 3968, 3625, 3246, 2943, 2795, 2424, 2216, 2157, 1972, 1908, 1762, 1503, 1499, 1383, 1314, 1242, 1125, 1155, 1054, 1023, 923, 920, 887, 816, 764, 693, 744, 679, 639, 666, 603, 591, 531, 27828]"
1,0.2817138248813452,55.29190641351805,"[414974, 169824, 93061, 59126, 40678, 29712, 22805, 17914, 14321, 11819, 10004, 8481, 7373, 6385, 5602, 5061, 4518, 4052, 3691, 3244, 3029, 2645, 2545, 2261, 2245, 1984, 1893, 1856, 1630, 1537, 1427, 1337, 1223, 1180, 1148, 1063, 1019, 957, 954, 828, 765, 786, 710, 721, 743, 624, 634, 594, 576, 548, 27893]"
2,0.8421604234433675,40.03821403666272,"[414968, 170474, 92556, 59004, 40682, 29642, 22718, 18120, 14445, 12098, 9882, 8619, 7340, 6428, 5642, 5015, 4390, 3977, 3657, 3237, 2944, 2769, 2469, 2302, 2038, 1986, 1844, 1733, 1574, 1545, 1429, 1360, 1255, 1200, 1119, 979, 968, 934, 886, 851, 841, 798, 760, 702, 661, 693, 649, 564, 584, 553, 28116]"
3,0.5229582577120884,48.76583493489775,"[415109, 169308, 93109, 59261, 40565, 29821, 22765, 17974, 14385, 11883, 10035, 8559, 7268, 6379, 5696, 4979, 4485, 4124, 3570, 3270, 3016, 2729, 2515, 2385, 2110, 1993, 1812, 1673, 1527, 1530, 1487, 1275, 1282, 1205, 1103, 1028, 1042, 933, 929, 904, 809, 783, 777, 680, 661, 724, 629, 593, 584, 556, 28181]"
4,0.19257338447150474,58.4612124099008,"[414904, 169448, 93475, 58967, 40723, 29848, 22820, 17754, 14504, 11930, 10125, 8364, 7600, 6391, 5571, 4929, 4420, 4055, 3683, 3288, 2967, 2728, 2494, 2272, 2015, 2113, 1908, 1714, 1609, 1475, 1445, 1358, 1272, 1153, 1042, 1082, 999, 991, 924, 866, 826, 795, 723, 712, 646, 631, 656, 577, 566, 549, 28093]"
5,0.5864955536526283,47.198267416572314,"[415581, 169893, 92662, 58801, 40609, 29767, 22691, 18031, 14387, 11959, 9965, 8579, 7190, 6419, 5661, 4981, 4542, 3959, 3693, 3283, 3057, 2683, 2559, 2378, 2124, 1992, 1807, 1779, 1618, 1517, 1347, 1288, 1310, 1189, 1125, 1012, 1040, 939, 882, 852, 802, 857, 715, 714, 695, 624, 635, 573, 568, 571, 28095]"
6,0.9838482219878717,31.030629033894307,"[415473, 169763, 93413, 58680, 40720, 29937, 22560, 17918, 14387, 11940, 10051, 8545, 7388, 6514, 5556, 5075, 4402, 3990, 3614, 3240, 2947, 2797, 2511, 2311, 2085, 1963, 1823, 1753, 1562, 1444, 1424, 1340, 1320, 1195, 1130, 1070, 992, 964, 914, 838, 785, 771, 722, 709, 692, 648, 604, 610, 549, 561, 27800]"
7,0.5721302475495765,47.553049766102156,"[414243, 170028, 93343, 59007, 40652, 29390, 22910, 18096, 14660, 11956, 10108, 8715, 7414, 6453, 5743, 5041, 4482, 3949, 3576, 3263, 2941, 2723, 2466, 2332, 2139, 2003, 1850, 1638, 1578, 1452, 1427, 1337, 1213, 1216, 1201, 1034, 1013, 971, 952, 843, 769, 774, 732, 695, 713, 639, 637, 612, 583, 588, 27900]"
8,0.37802634120024525,52.48201188799702,"[414029, 170096, 92778, 59067, 40779, 30011, 22962, 17856, 14655, 12121, 9949, 8624, 7329, 6450, 5706, 5076, 4322, 3960, 3661, 3298, 3000, 2671, 2503, 2298, 2088, 1963, 1814, 1707, 1630, 1500, 1399, 1314, 1263, 1174, 1179, 1063, 991, 901, 878, 878, 836, 799, 732, 740, 709, 636, 651, 559, 631, 509, 28255]"
9,0.1741865986537764,59.23397868012059,"[415114, 169684, 93143, 58739, 40893, 29586, 22896, 17717, 14454, 12108, 10103, 8594, 7460, 6372, 5434, 5044, 4425, 4011, 3676, 3112, 3034, 2717, 2481, 2331, 2195, 2002, 1844, 1675, 1593, 1557, 1447, 1368, 1264, 1230, 1124, 1038, 984, 938, 880, 829, 813, 823, 725, 719, 706, 725, 651, 549, 577, 542, 28074]"
10,0.2972792606006558,54.806185854233874,"[414839, 170194, 93012, 58637, 40488, 29627, 22709, 18024, 14607, 12016, 10154, 8567, 7500, 6417, 5639, 5001, 4416, 3959, 3557, 3416, 3086, 2596, 2678, 2249, 2179, 2000, 1815, 1656, 1562, 1512, 1473, 1297, 1265, 1154, 1118, 1057, 1025, 942, 886, 866, 843, 794, 729, 727, 658, 669, 648, 597, 599, 586, 27955]"
11,0.9369714558119174,35.67260370371884,"[415390, 169960, 92691, 59166, 40424, 29777, 22817, 17848, 14599, 11932, 10024, 8606, 7443, 6437, 5542, 5003, 4437, 3972, 3506, 3214, 3005, 2675, 2503, 2346, 2115, 1927, 1807, 1761, 1571, 1548, 1440, 1378, 1251, 1182, 1103, 1069, 1051, 966, 899, 867, 807, 787, 733, 710, 697, 687, 597, 575, 536, 537, 28082]"
12,0.760479819911138,42.64127122822108,"[414211, 170221, 93051, 59179, 40956, 29738, 22721, 18044, 14639, 11944, 10008, 8466, 7323, 6545, 5628, 4882, 4405, 3987, 3618, 3257, 3014, 2738, 2534, 2259, 2100, 1967, 1751, 1679, 1629, 1605, 1411, 1299, 1260, 1150, 1127, 1106, 980, 948, 896, 827, 831, 790, 715, 716, 678, 693, 616, 601, 558, 539, 28160]"
13,0.46976909574842785,50.091363263423084,"[415168, 170199, 92249, 58719, 40727, 30009, 22890, 17909, 14470, 11884, 9975, 8546, 7360, 6513, 5632, 5044, 4491, 3987, 3537, 3304, 2956, 2725, 2564, 2440, 2091, 2045, 1853, 1725, 1586, 1486, 1447, 1258, 1264, 1166, 1113, 1057, 1020, 956, 932, 843, 828, 731, 796, 701, 675, 707, 631, 593, 569, 586, 28043]"
14,0.6922718034936843,44.51767633399103,"[414624, 170489, 92847, 59114, 40315, 29758, 22798, 17892, 14469, 11980, 10117, 8622, 7375, 6442, 5665, 4998, 4410, 3966, 3589, 3229, 2983, 2832, 2490, 2392, 2175, 2035, 1879, 1706, 1527, 1491, 1377, 1281, 1301, 1161, 1133, 1085, 1052, 969, 892, 799, 777, 757, 785, 709, 705, 653, 655, 606, 585, 533, 27976]"
