,p-value,chi-square value
22,0.9518167599694157,15.289024502161494
23,0.9750016584117701,13.843771785652327
24,0.2151520843402207,31.359497100948058
25,0.925196638535395,16.433680120178977
26,0.9552201173750121,15.11365115292146
27,0.8735019917058648,18.062110998080847
28,0.446396169055698,26.305833720321527
29,0.11909849112193038,34.66443283524281
30,0.744939135619276,20.942242811097813
31,0.046708774423032895,39.194399722715474
32,0.8083931887473372,19.63801529572217
33,0.8371604809659696,18.982671514772747
34,0.42937386233893204,26.621687611982768
35,0.3161488219545745,28.889114454330105
36,0.8883845516513885,17.642670038353227
37,0.5761978059927428,23.995933170032902
38,0.5001816940790861,25.333223370542356
39,0.7024785193765793,21.746594240770087
40,0.2189938019231945,31.2526564550508
41,0.926226544353359,16.394938766778736
42,0.03878068853466121,40.026316199287976
43,0.4203732955460351,26.79066793134021
44,0.80732462640994,19.661410852145266
45,0.1917877907218064,32.04044012431098
46,0.856144412548854,18.517447789403054
47,0.39464800465221517,27.282300419601814
48,0.4998935798110733,25.338352871895456
49,0.7434793919178477,20.970610717344204
50,0.0022956715428936736,51.134984655073204
51,0.9368553475111775,15.972789798091783
52,0.41159808387097585,26.95686107990493
53,0.34673654704134294,28.24028977077672
54,0.97918438782534,13.484745536994678
55,0.8352090164425848,19.02885783623212
56,0.895674589882486,17.425223254302463
57,0.4292673673208024,26.623678636058262
58,0.00026831383883285653,58.470326019690326
59,0.9851144429216983,12.868554169384794
60,0.9392110052742122,15.87297713319537
61,0.14425001675665716,33.643025223198116
62,0.24766048512629302,30.49380224679928
63,0.05143073883325455,38.75621743008172
64,0.927569455431691,16.343894266737625
65,0.27660433310659016,29.78522636590837
66,0.3419768247969577,28.33909960598758
67,0.30016403321804797,29.24264147690445
68,0.6013095424448526,23.5564880810146
69,0.798342028047348,19.855765096277977
70,0.18123292988962003,32.367987515965034
71,0.35550839122297373,28.06007787736369
72,0.41828671768804426,26.83005247832237
73,0.49587602342691084,25.40995389343802
74,0.442496736949888,26.377784200037897
75,0.7380206222405932,21.07618643717221
76,0.9210250177520493,16.587184943621292
77,0.6211805708411513,23.207547050616157
78,0.9186737644276248,16.671429893582022
79,0.6057270798791652,23.4790464117407
80,0.024699298980666584,41.974253929012605
81,0.0868579976735796,36.267511212211524
82,0.9939830782725434,11.423023826864299
83,0.628484335919091,23.07881651066474
84,0.8216723755456089,19.341951189001875
85,0.9893218725724814,12.304596140933358
86,0.7364753978482391,21.105930717320536
87,0.09499171423679098,35.82199561530912
88,0.3457587746529136,28.260527707350107
89,0.13290744874792815,34.084599351481856
90,0.18652501557152423,32.2020511515431
91,0.6807326371273608,22.145087813019252
92,0.7957429332055452,19.911263774831614
93,0.9289065310605149,16.29245794362505
94,0.39118959988426383,27.349472613845244
95,0.41125057345705884,26.963473336376374
96,0.8351755939127918,19.02964643333912
97,0.7246980263915357,21.33071366741355
98,0.391033306756026,27.35251477557628
99,0.30288863904129415,29.181602755185942
100,0.7813551699157072,20.21302574846473
101,0.9464167382641472,15.550549255136255
102,0.497939353163965,25.373163827918287
103,0.9672775735633785,14.404433282852617
104,0.5949996794729766,23.66700781646305
105,0.18745887343460743,32.17313153534322
106,0.9009754527874537,17.261335848623567
107,0.8699506114295749,18.157971125703227
108,0.3776212462063857,27.615757596948534
109,0.02316886218017622,42.24329819187996
110,0.25473366457976754,30.31582848153106
111,0.8664680809368122,18.2505584783918
112,0.8488631009770299,18.69949935342188
113,0.30807208235057315,29.06638206102863
114,0.41625338937421164,26.868510785973335
115,0.7353765989870886,21.12704479541102
116,0.7455495630619031,20.930362672312377
117,0.9993127044383975,8.842650827682533
118,0.26340801510441847,30.101970071095373
119,0.943401455315184,15.688826591433726
120,0.10407406598313962,35.36038258212142
121,0.016403140592510024,43.66887829144943
122,0.5677960036190934,24.142869128777097
123,0.5611578622299429,24.259003005958245
124,0.31358017765668666,28.945199234126818
125,0.46121164662891934,26.034461801105657
126,0.9997151462566174,8.034132891422892
127,0.33977161486229057,28.38513256430965
128,0.3906354858953157,27.360260705900835
129,0.987077932850574,12.623124985264644
130,0.6809389960094753,22.141339809220135
131,0.04086010541820473,39.79455509840196
132,0.7911129868827549,20.00935388852051
133,0.7568891585246994,20.707717767518048
134,0.7737800935720804,20.368488344117356
135,0.6679598434525013,22.375986382766456
136,0.37286513060776194,27.710192648751853
137,0.42964766781666786,26.616569457795016
138,0.4817007099428733,25.663775613781944
139,0.922598930473318,16.529894264606884
140,0.5630941159728415,24.225122351568913
141,0.9631612699428594,14.66474100981256
142,0.7953850212765065,19.918881467404912
143,0.45813332237032567,26.090598880162055
