,p-value,chi-square value
926,0.15689638961774843,60.016241785920485
927,0.6249449523376311,46.2420114263116
928,0.14990402967834038,60.3506618252056
929,0.17054234265815782,59.393993850259
930,0.3671716530579566,52.77914642766989
931,0.10063129033556284,63.12520572913861
932,0.031475360001673613,70.1568184163685
933,0.7125480275926508,43.97768430600067
934,0.5224799907600363,48.77765818186018
935,0.10073133951261559,63.11858213550742
936,0.2500400137297776,56.332240626407064
937,0.14828782008139307,60.42960597179269
938,0.660860017962595,45.33294032679628
939,0.39343059662012214,52.066654766794116
940,0.6829263627526627,44.76265965606402
941,0.7318234518526354,43.45169488133079
942,0.83140272526497,40.415741539584985
943,0.5146745736188575,48.97078576044091
944,0.9762138346915487,32.199651630658586
945,0.4517754999988841,50.54705717166159
946,0.4520370957226063,50.54039673402559
947,0.6837716526015153,44.74059273450449
948,0.3681315348534373,52.75271240994837
949,0.3779268790022303,52.48471716273431
950,0.5219750206163443,48.79014276880107
951,0.16562369754470185,59.61394133770623
952,0.5991518595087921,46.88481942815172
953,0.5833512146892491,47.27599845170087
954,0.38535261126731335,52.283587547798945
955,0.5326246864417196,48.52708306231763
956,0.42938837287637144,51.12152843622263
957,0.5184017047829419,48.878524561673835
958,0.6591442693047433,45.3768560358484
959,0.6724426636454739,45.03493071548013
960,0.999415306172713,23.72541782959871
961,0.6751664291725962,44.96443603560174
962,0.3295475582297398,53.84273859584826
963,0.7309752468526504,43.47513419171452
964,0.8667125424954534,39.11783664494313
965,0.24517870384952256,56.49901200885139
966,0.16475784056918785,59.65315039402447
967,0.013468600207241499,74.66100454245134
968,0.05494951658345015,66.94267564522045
969,0.7966585965189807,41.55411314029111
970,0.14831272391105788,60.4283846718561
971,0.6406795819229355,45.84617430237284
972,0.4906939304258059,49.56677044765143
973,0.7174793309029146,43.84438973236789
974,0.11489963558791372,62.22928004088931
975,0.3709447018660422,52.675421322127576
976,0.5979821790045441,46.91383183695321
977,0.3428885943532034,53.45906963393119
978,0.8585228401977275,39.4350339985121
979,0.2161973548201529,57.54054058819807
980,0.17906837947137055,59.023356048564544
981,0.8003610917520226,41.43782234343099
982,0.43965184132984725,50.857014494987425
983,0.3007642811510063,54.69944525413458
984,0.9259650981050676,36.34178619261648
985,0.15973577906979408,59.88359019888305
986,0.2048548483763304,57.973480204041344
987,0.27092217291214693,55.63797659455272
988,0.3562359660768508,53.082596979163725
989,0.5909106584586504,47.08903399847666
990,0.2777690221456496,55.41747874531509
991,0.4104923741213876,51.61431087456618
992,0.8426674818559805,40.02007139413459
993,0.9143695307096387,36.97675322824827
994,0.16495263270270122,59.64431643401263
995,0.8778357855809864,38.667747572993704
996,0.5349737467024316,48.469115431450035
997,0.7775706136201,42.13798013678661
998,0.33776724458177854,53.60543919147213
999,0.10505222074843001,62.8374036151778
1000,0.3512956150298192,53.22112962260234
1001,0.06883802391493665,65.56709876444309
1002,0.3534894524243781,53.15949722885047
1003,0.4601976235464944,50.33316709478139
1004,0.39529756609917177,52.016781296481476
1005,0.5390688704201129,48.36809797716677
1006,0.5558603278110623,47.954181710573806
1007,0.7637987640116759,42.54482380141465
1008,0.645080371007037,45.7348320508246
1009,0.29236864594562995,54.957803420549986
1010,0.14046229122128961,60.821245011107784
1011,0.14790225542400903,60.448533918029455
1012,0.16187468576543507,59.78480531890372
1013,0.9364210005143816,35.70792409329201
1014,0.8040794656060366,41.31994496383591
1015,0.7906518081356494,41.74058494460968
1016,0.5184276235978176,48.87788324565021
1017,0.30736988107633356,54.49901340685822
1018,0.5357327743329747,48.45038851977021
1019,0.09296767344722967,63.64899746471935
1020,0.2309144928117718,57.000931894546696
1021,0.2807024504718715,55.324001235029485
1022,0.6929964593856515,44.49858392463091
1023,0.7755087189493591,42.19960721561416
1024,0.39985456130900254,51.89544714411149
1025,0.4168978714938679,51.446364218193885
1026,0.6954627673324684,44.43349626285557
1027,0.3246243136331137,53.986340709840015
1028,0.22319047182315943,57.28119438271916
1029,0.3584127855259017,53.02184839537575
1030,0.5285064773324786,48.628753145470945
1031,0.23850624818350963,56.73138424220125
1032,0.5666298164521882,47.68871248390302
1033,0.9542793132733108,34.42886027555598
1034,0.9591841356589207,34.01494757575615
1035,0.30186503878514936,54.665875749016685
1036,0.7293224491097672,43.520725806549386
1037,0.4876468628995364,49.64285829947866
