,p-value,chi-square value,digit-count
0,0.6026506856523108,8.268270325922787,"[41459, 17202, 9238, 5869, 4036, 2945, 2258, 1721, 1465, 1166, 12641]"
1,0.0856294994443707,16.522138349684493,"[41329, 16985, 9460, 5954, 3941, 2997, 2302, 1874, 1392, 1249, 12517]"
2,0.4920559462969243,9.427638010244074,"[41551, 16842, 9346, 5870, 4041, 2991, 2198, 1791, 1531, 1216, 12623]"
3,0.34828881113880295,11.1194371522916,"[41536, 17060, 9100, 5908, 4040, 2915, 2222, 1827, 1489, 1199, 12704]"
4,0.4011693741891751,10.459212409611329,"[41801, 16926, 9169, 5835, 4035, 2969, 2348, 1801, 1479, 1153, 12484]"
5,0.5569750405577407,8.739672505215399,"[41427, 17022, 9177, 5829, 4049, 3013, 2349, 1811, 1506, 1190, 12627]"
6,0.7033135354172556,7.232654378416026,"[41230, 17169, 9419, 5831, 4071, 2986, 2309, 1768, 1422, 1191, 12604]"
7,0.38476197181092386,10.658172796398297,"[41506, 16938, 9419, 5987, 4085, 3042, 2215, 1814, 1456, 1146, 12392]"
8,0.5095528622754362,9.239310498077963,"[41369, 16897, 9241, 5947, 4167, 3074, 2270, 1821, 1483, 1200, 12531]"
9,0.8950236875326021,4.941922717392892,"[41398, 16967, 9261, 5910, 4051, 2982, 2254, 1827, 1513, 1193, 12644]"
10,0.46732218940929016,9.698599269197523,"[41707, 16886, 9416, 5901, 4094, 2909, 2309, 1748, 1408, 1220, 12402]"
11,0.045201415947253354,18.631446684953083,"[41394, 16849, 9204, 5919, 4006, 3031, 2400, 1826, 1539, 1212, 12620]"
12,0.6647838396926161,7.631473022924208,"[41707, 17037, 9203, 5820, 4134, 3006, 2273, 1738, 1424, 1204, 12454]"
13,0.016088039730997483,21.81264320685184,"[41394, 16952, 9356, 5995, 3901, 3098, 2273, 1867, 1463, 1261, 12440]"
14,0.3716946286262275,10.820225828198003,"[41464, 16837, 9454, 5889, 4175, 3002, 2218, 1748, 1485, 1169, 12559]"
15,0.48769341852495784,9.475003192656997,"[41320, 17090, 9301, 5812, 4015, 2995, 2316, 1838, 1521, 1173, 12619]"
16,0.665797500224744,7.621049158180328,"[41721, 16839, 9192, 5985, 4027, 2976, 2258, 1772, 1418, 1182, 12630]"
17,0.6447737931208867,7.836806215858102,"[41522, 16933, 9398, 5846, 4094, 3007, 2264, 1718, 1406, 1239, 12573]"
18,0.5621571090481997,8.685821278179672,"[41320, 17017, 9303, 5806, 4065, 3030, 2306, 1877, 1460, 1231, 12585]"
19,0.6630152055441811,7.649654340646876,"[41349, 16891, 9299, 5957, 4117, 2999, 2319, 1821, 1394, 1185, 12669]"
20,0.7068020855292274,7.196196319117142,"[41505, 16977, 9278, 5857, 4166, 2971, 2213, 1790, 1488, 1242, 12513]"
21,0.8006145965147,6.171962954903879,"[41674, 16892, 9236, 5971, 4096, 3016, 2222, 1789, 1466, 1199, 12439]"
22,0.9430334929418676,4.09343569044939,"[41501, 17120, 9279, 5957, 4058, 2975, 2250, 1763, 1407, 1188, 12502]"
23,0.2706562489254771,12.21916732830362,"[41658, 16728, 9169, 5917, 4118, 2984, 2237, 1853, 1471, 1181, 12684]"
24,0.3995139502799494,10.479072058002215,"[41402, 16906, 9393, 5890, 4109, 2961, 2322, 1851, 1496, 1128, 12542]"
25,0.5448536996212998,8.866131181987758,"[41400, 17151, 9379, 5916, 4020, 2903, 2240, 1851, 1477, 1159, 12504]"
26,0.771399120299098,6.502821423929019,"[41594, 17073, 9412, 5826, 4021, 2959, 2300, 1745, 1424, 1217, 12429]"
27,0.3956323770436183,10.525822453134689,"[41443, 16779, 9384, 6005, 4173, 2952, 2233, 1807, 1420, 1187, 12617]"
28,0.8783806370013731,5.186439141503373,"[41517, 17002, 9384, 5762, 4072, 2973, 2277, 1756, 1453, 1171, 12633]"
29,0.48852718106960846,9.465937437835773,"[41313, 16959, 9337, 6039, 4038, 3066, 2230, 1832, 1446, 1196, 12544]"
30,0.24897030810861576,12.56581529092916,"[41424, 17149, 9468, 5790, 4028, 2986, 2295, 1780, 1503, 1227, 12350]"
31,0.14296245910240546,14.710908192504206,"[41380, 17131, 9281, 5985, 4212, 2959, 2217, 1794, 1462, 1235, 12344]"
32,0.4845879462246516,9.50882660806302,"[41486, 17187, 9218, 5791, 4137, 2954, 2227, 1843, 1472, 1209, 12476]"
33,0.726626547191659,6.987478305296875,"[41549, 16985, 9142, 5922, 4052, 3046, 2282, 1832, 1485, 1198, 12507]"
34,0.26604891128998576,12.291063507158203,"[41469, 17207, 9121, 5899, 4124, 2924, 2248, 1722, 1436, 1214, 12636]"
35,0.3596576795369668,10.972587527494044,"[41378, 17178, 9340, 5954, 4102, 2980, 2284, 1731, 1485, 1228, 12340]"
36,0.8505803952022959,5.5625514340737485,"[41576, 16955, 9414, 5851, 3999, 2930, 2208, 1788, 1453, 1207, 12619]"
37,0.5489347266445245,8.823472818613734,"[41351, 17135, 9344, 5879, 4024, 2900, 2313, 1797, 1497, 1249, 12511]"
38,0.5587313396589738,8.721407985477473,"[41510, 17079, 9219, 5819, 4120, 3082, 2240, 1772, 1408, 1195, 12556]"
39,0.9764098072806044,3.1966552176618093,"[41552, 17016, 9277, 5968, 4036, 3007, 2282, 1787, 1423, 1177, 12475]"
40,0.47746356740012985,9.586769664946159,"[41647, 16919, 9486, 5913, 4048, 2942, 2208, 1778, 1397, 1214, 12448]"
41,0.8031017394007519,6.143087553950621,"[41582, 16934, 9448, 5954, 3983, 2954, 2245, 1793, 1418, 1193, 12496]"
42,0.6887385472068968,7.384257504693357,"[41659, 16788, 9350, 5944, 4004, 2954, 2334, 1774, 1471, 1174, 12548]"
43,0.41761265203536246,10.264379842029477,"[41308, 16822, 9506, 5975, 4124, 2981, 2265, 1808, 1423, 1227, 12561]"
44,0.7184445963170251,7.073961284697211,"[41400, 17011, 9288, 5828, 4033, 3034, 2241, 1763, 1465, 1179, 12758]"
45,0.5210997588449341,9.11633500041333,"[41580, 16759, 9399, 5919, 3994, 2984, 2282, 1757, 1468, 1163, 12695]"
46,0.30170854886782017,11.756141782586441,"[41666, 17075, 9252, 5726, 4073, 2970, 2258, 1862, 1498, 1199, 12421]"
47,0.05341184503799523,18.09319079201704,"[41883, 16817, 9298, 5748, 4062, 2888, 2266, 1899, 1446, 1176, 12517]"
48,0.8198147768495823,5.945576139170362,"[41433, 16935, 9287, 5906, 4159, 2980, 2315, 1831, 1424, 1160, 12570]"
49,0.7567473998119328,6.663906608531918,"[41630, 16924, 9418, 5872, 4019, 2886, 2238, 1763, 1452, 1180, 12618]"
50,0.20431867103102963,13.358382315364054,"[41728, 17045, 9353, 5729, 3970, 2938, 2259, 1759, 1473, 1133, 12613]"
51,0.29295208105064385,11.883163215826345,"[41586, 16801, 9221, 6013, 3951, 3026, 2280, 1780, 1484, 1225, 12633]"
52,0.8846688570379616,5.096067356352623,"[41453, 17156, 9363, 5906, 4067, 2945, 2255, 1796, 1435, 1225, 12399]"
53,0.42045596675810626,10.231118238665458,"[41332, 17095, 9396, 5912, 3979, 3044, 2290, 1860, 1456, 1155, 12481]"
54,0.3138418744839633,11.584278624400604,"[41587, 16843, 9318, 5958, 4128, 2964, 2157, 1812, 1486, 1159, 12588]"
55,0.17405886421577388,13.976660394174274,"[41678, 16961, 9531, 5782, 4086, 2975, 2225, 1781, 1463, 1147, 12371]"
